CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15518.0,63,8,1942.45,3,Low Value Buyers
15520.0,1,1,343.5,3,Low Value Buyers
15521.0,39,8,3000.2,3,Low Value Buyers
15522.0,32,2,398.84,3,Low Value Buyers
15523.0,83,1,412.01000000000005,3,Low Value Buyers
15524.0,24,1,440.0,3,Low Value Buyers
15525.0,1,3,825.92,3,Low Value Buyers
15526.0,32,2,148.44,3,Low Value Buyers
15527.0,18,8,2429.78,3,Low Value Buyers
15528.0,253,1,229.33,1,New Customers
15529.0,22,11,3995.23,3,Low Value Buyers
15530.0,21,4,1502.35,3,Low Value Buyers
15531.0,7,2,2007.44,3,Low Value Buyers
15532.0,24,4,1580.93,3,Low Value Buyers
15533.0,18,3,807.57,3,Low Value Buyers
15535.0,172,4,536.4,1,New Customers
15537.0,162,1,110.92,1,New Customers
15539.0,6,1,538.46,3,Low Value Buyers
15540.0,10,1,213.3,3,Low Value Buyers
15541.0,113,1,85.13000000000001,3,Low Value Buyers
15543.0,287,1,127.86,1,New Customers
15544.0,8,9,3546.71,3,Low Value Buyers
15545.0,53,2,292.71999999999997,3,Low Value Buyers
15547.0,6,14,4954.84,0,Loyal / High Spenders
15549.0,76,3,1693.26,3,Low Value Buyers
15550.0,3,4,575.63,3,Low Value Buyers
15551.0,36,1,436.06,3,Low Value Buyers
15552.0,216,1,90.12,1,New Customers
15553.0,59,1,437.23,3,Low Value Buyers
15554.0,277,1,217.2,1,New Customers
15555.0,11,16,4805.17,0,Loyal / High Spenders
15556.0,23,1,279.77,3,Low Value Buyers
15557.0,28,1,473.65000000000003,3,Low Value Buyers
15561.0,11,4,800.59,3,Low Value Buyers
15562.0,351,1,134.55,1,New Customers
15563.0,21,4,1400.44,3,Low Value Buyers
15565.0,49,2,173.16,3,Low Value Buyers
15567.0,18,1,186.01,3,Low Value Buyers
15568.0,2,3,758.29,3,Low Value Buyers
15569.0,103,5,1375.71,3,Low Value Buyers
15570.0,6,12,4165.52,3,Low Value Buyers
15571.0,11,4,650.4300000000001,3,Low Value Buyers
15572.0,4,7,2552.86,3,Low Value Buyers
15573.0,31,2,607.45,3,Low Value Buyers
15574.0,177,4,702.25,1,New Customers
15576.0,37,1,940.6700000000001,3,Low Value Buyers
15577.0,150,3,258.88,1,New Customers
15578.0,161,1,127.1,1,New Customers
15579.0,68,2,348.6,3,Low Value Buyers
15581.0,120,13,3679.9700000000003,3,Low Value Buyers
15582.0,24,3,682.9100000000001,3,Low Value Buyers
15584.0,23,4,725.11,3,Low Value Buyers
15585.0,176,1,455.3,1,New Customers
15587.0,49,4,913.6800000000001,3,Low Value Buyers
15589.0,255,3,478.53000000000003,1,New Customers
15592.0,46,1,388.58,3,Low Value Buyers
15593.0,70,1,199.8,3,Low Value Buyers
15594.0,15,5,1771.78,3,Low Value Buyers
15596.0,100,5,1406.59,3,Low Value Buyers
15597.0,34,1,324.57,3,Low Value Buyers
15598.0,52,1,240.68,3,Low Value Buyers
15599.0,26,2,761.74,3,Low Value Buyers
15601.0,10,14,6776.56,0,Loyal / High Spenders
15602.0,7,9,1297.8700000000001,3,Low Value Buyers
15603.0,78,1,48.480000000000004,3,Low Value Buyers
15604.0,51,1,216.39,3,Low Value Buyers
15605.0,35,5,1198.23,3,Low Value Buyers
15606.0,60,9,2920.16,3,Low Value Buyers
15607.0,336,1,104.76,1,New Customers
15608.0,27,4,1093.68,3,Low Value Buyers
15609.0,183,1,298.48,1,New Customers
15610.0,51,1,112.46000000000001,3,Low Value Buyers
15611.0,9,13,1591.45,3,Low Value Buyers
15612.0,35,2,195.15,3,Low Value Buyers
15615.0,9,23,10399.74,0,Loyal / High Spenders
15618.0,32,4,776.851,3,Low Value Buyers
15619.0,10,1,336.40000000000003,3,Low Value Buyers
15620.0,56,3,1553.18,3,Low Value Buyers
15621.0,3,4,1293.03,3,Low Value Buyers
15622.0,42,9,3709.56,3,Low Value Buyers
15623.0,140,1,301.03,3,Low Value Buyers
15624.0,116,4,588.13,3,Low Value Buyers
15625.0,103,4,1534.26,3,Low Value Buyers
15626.0,74,2,675.8,3,Low Value Buyers
15628.0,4,9,2870.2400000000002,3,Low Value Buyers
15630.0,44,2,1186.35,3,Low Value Buyers
15632.0,15,8,3285.31,3,Low Value Buyers
15634.0,16,1,243.55,3,Low Value Buyers
15636.0,89,2,724.76,3,Low Value Buyers
15637.0,52,1,223.36,3,Low Value Buyers
15639.0,133,1,425.32,3,Low Value Buyers
15640.0,3,15,12515.66,0,Loyal / High Spenders
15641.0,104,4,1887.2,3,Low Value Buyers
15643.0,191,3,664.0,1,New Customers
15644.0,165,4,813.0,1,New Customers
15645.0,18,1,612.01,3,Low Value Buyers
15646.0,157,3,447.64000000000004,1,New Customers
15648.0,203,2,657.35,1,New Customers
15649.0,335,2,816.0,1,New Customers
15651.0,36,3,646.3,3,Low Value Buyers
15652.0,90,1,337.74,3,Low Value Buyers
15653.0,92,2,877.4399999999999,3,Low Value Buyers
15654.0,8,2,922.53,3,Low Value Buyers
15655.0,242,1,560.67,1,New Customers
15656.0,44,4,748.5,3,Low Value Buyers
15657.0,22,1,30.0,3,Low Value Buyers
15658.0,189,5,1024.1000000000001,1,New Customers
15659.0,43,1,306.45,3,Low Value Buyers
15660.0,24,9,1600.86,3,Low Value Buyers
15661.0,316,2,309.8,1,New Customers
15663.0,105,1,138.14,3,Low Value Buyers
15664.0,50,1,386.43,3,Low Value Buyers
15665.0,167,2,2242.01,1,New Customers
15667.0,39,1,301.32,3,Low Value Buyers
15668.0,217,1,76.32000000000001,1,New Customers
15669.0,39,4,684.34,3,Low Value Buyers
15670.0,296,1,173.05,1,New Customers
15671.0,18,7,2657.13,3,Low Value Buyers
15673.0,87,4,2881.02,3,Low Value Buyers
15674.0,72,5,2446.6,3,Low Value Buyers
15675.0,80,3,323.69,3,Low Value Buyers
15676.0,18,3,3435.76,3,Low Value Buyers
15677.0,48,1,657.23,3,Low Value Buyers
15678.0,52,1,352.7,3,Low Value Buyers
15679.0,23,4,781.28,3,Low Value Buyers
15680.0,8,3,1333.68,3,Low Value Buyers
15681.0,24,5,1426.16,3,Low Value Buyers
15683.0,116,1,193.75,3,Low Value Buyers
15687.0,8,9,2993.1,3,Low Value Buyers
15689.0,119,2,254.1,3,Low Value Buyers
15690.0,3,2,239.76,3,Low Value Buyers
15691.0,251,1,136.8,1,New Customers
15692.0,27,1,191.04,3,Low Value Buyers
15694.0,0,14,6479.4,0,Loyal / High Spenders
15695.0,266,2,409.98,1,New Customers
15696.0,32,8,2736.46,3,Low Value Buyers
15699.0,17,1,309.65,3,Low Value Buyers
15700.0,171,2,696.68,1,New Customers
15701.0,1,4,1542.14,3,Low Value Buyers
15703.0,264,1,211.5,1,New Customers
15704.0,139,4,2293.62,3,Low Value Buyers
15705.0,200,1,143.1,1,New Customers
15706.0,63,4,1060.56,3,Low Value Buyers
15707.0,34,4,945.58,3,Low Value Buyers
15708.0,40,7,3364.2400000000002,3,Low Value Buyers
15709.0,283,1,133.25,1,New Customers
15712.0,8,5,1072.3600000000001,3,Low Value Buyers
15713.0,142,2,356.7,3,Low Value Buyers
15714.0,11,2,330.88,3,Low Value Buyers
15716.0,145,4,1118.81,3,Low Value Buyers
15717.0,233,1,150.3,1,New Customers
15719.0,32,13,5045.61,3,Low Value Buyers
15720.0,23,1,598.73,3,Low Value Buyers
15721.0,11,1,507.08,3,Low Value Buyers
15722.0,35,5,2222.56,3,Low Value Buyers
15723.0,364,1,203.1,1,New Customers
15724.0,200,2,218.25,1,New Customers
15725.0,14,1,415.25,3,Low Value Buyers
15727.0,16,7,5178.96,3,Low Value Buyers
15729.0,212,1,85.0,1,New Customers
15730.0,65,3,1120.88,3,Low Value Buyers
15732.0,211,2,294.12,1,New Customers
15733.0,282,1,162.3,1,New Customers
15734.0,114,2,1339.45,3,Low Value Buyers
15737.0,14,8,1205.1200000000001,3,Low Value Buyers
15738.0,18,16,4812.42,0,Loyal / High Spenders
15739.0,65,1,449.12,3,Low Value Buyers
15740.0,48,1,154.88,3,Low Value Buyers
15743.0,15,4,784.46,3,Low Value Buyers
15744.0,77,1,34.8,3,Low Value Buyers
15745.0,18,4,1094.59,3,Low Value Buyers
15746.0,133,1,196.88,3,Low Value Buyers
15747.0,12,3,974.04,3,Low Value Buyers
15748.0,39,1,149.31,3,Low Value Buyers
15749.0,234,3,44534.3,0,Loyal / High Spenders
15750.0,2,8,2465.48,3,Low Value Buyers
15752.0,39,7,2637.38,3,Low Value Buyers
15753.0,304,1,79.2,1,New Customers
15754.0,50,3,458.57,3,Low Value Buyers
15755.0,9,6,2364.25,3,Low Value Buyers
15756.0,60,4,532.96,3,Low Value Buyers
15757.0,65,2,714.42,3,Low Value Buyers
15758.0,24,1,205.25,3,Low Value Buyers
15759.0,217,3,253.04,1,New Customers
15762.0,64,2,583.75,3,Low Value Buyers
15763.0,31,2,1086.92,3,Low Value Buyers
15764.0,87,6,3279.97,3,Low Value Buyers
15766.0,63,1,315.06,3,Low Value Buyers
15768.0,115,3,621.8299999999999,3,Low Value Buyers
15769.0,6,26,56252.72,0,Loyal / High Spenders
15773.0,5,1,635.6800000000001,3,Low Value Buyers
15774.0,68,1,270.8,3,Low Value Buyers
15775.0,244,1,104.9,1,New Customers
15776.0,132,1,241.62,3,Low Value Buyers
15777.0,240,4,1047.11,1,New Customers
15780.0,183,3,475.28000000000003,1,New Customers
15781.0,24,3,345.46,3,Low Value Buyers
15782.0,9,3,2614.7400000000002,3,Low Value Buyers
15783.0,10,1,246.3,3,Low Value Buyers
15785.0,32,5,2328.9700000000003,3,Low Value Buyers
15786.0,45,3,4932.2,3,Low Value Buyers
15787.0,25,3,948.05,3,Low Value Buyers
15789.0,357,1,351.3,1,New Customers
15790.0,9,1,220.85,3,Low Value Buyers
15791.0,43,2,1612.69,3,Low Value Buyers
15793.0,14,3,965.61,3,Low Value Buyers
15795.0,149,1,610.01,1,New Customers
15796.0,0,8,2711.56,3,Low Value Buyers
15797.0,112,4,2207.4,3,Low Value Buyers
15799.0,75,3,884.14,3,Low Value Buyers
15800.0,106,2,699.08,3,Low Value Buyers
15801.0,45,3,1063.95,3,Low Value Buyers
15802.0,142,1,451.42,3,Low Value Buyers
15803.0,50,1,415.82000000000005,3,Low Value Buyers
15804.0,0,13,4206.39,3,Low Value Buyers
15805.0,22,17,5528.4800000000005,0,Loyal / High Spenders
15806.0,45,3,784.58,3,Low Value Buyers
15807.0,49,3,903.9,3,Low Value Buyers
15808.0,305,4,3734.9700000000003,1,New Customers
15809.0,35,5,515.77,3,Low Value Buyers
15810.0,78,4,1391.98,3,Low Value Buyers
15811.0,21,6,2218.62,3,Low Value Buyers
15812.0,106,5,1801.14,3,Low Value Buyers
15813.0,207,2,1303.9099999999999,1,New Customers
15814.0,16,4,1945.33,3,Low Value Buyers
15815.0,63,5,2100.6,3,Low Value Buyers
15819.0,48,4,1905.45,3,Low Value Buyers
15820.0,319,1,206.98,1,New Customers
15821.0,43,2,570.96,3,Low Value Buyers
15822.0,2,2,885.47,3,Low Value Buyers
15823.0,371,1,15.0,1,New Customers
15825.0,171,1,532.94,1,New Customers
15826.0,55,3,1654.31,3,Low Value Buyers
15827.0,72,14,1836.0900000000001,3,Low Value Buyers
15829.0,98,2,636.14,3,Low Value Buyers
15830.0,37,1,576.0,3,Low Value Buyers
15831.0,57,3,801.76,3,Low Value Buyers
15832.0,253,1,836.79,1,New Customers
15834.0,69,4,2233.75,3,Low Value Buyers
15835.0,43,4,954.09,3,Low Value Buyers
15836.0,49,1,137.37,3,Low Value Buyers
15837.0,64,1,391.98,3,Low Value Buyers
15838.0,10,19,33643.08,0,Loyal / High Spenders
15839.0,32,3,1048.49,3,Low Value Buyers
15840.0,58,2,355.56,3,Low Value Buyers
15841.0,72,4,1224.06,3,Low Value Buyers
15843.0,303,1,118.95000000000002,1,New Customers
15844.0,45,1,130.73999999999998,3,Low Value Buyers
15845.0,17,8,3711.77,3,Low Value Buyers
15847.0,37,2,389.27,3,Low Value Buyers
15850.0,18,2,238.85,3,Low Value Buyers
15852.0,186,2,160.71,1,New Customers
15853.0,51,1,110.8,3,Low Value Buyers
15854.0,3,12,2974.65,3,Low Value Buyers
15855.0,136,5,712.24,3,Low Value Buyers
15856.0,3,27,16387.57,0,Loyal / High Spenders
15857.0,18,1,297.0,3,Low Value Buyers
15858.0,15,5,1438.85,3,Low Value Buyers
15860.0,40,8,977.21,3,Low Value Buyers
15861.0,11,8,3165.36,3,Low Value Buyers
15862.0,7,4,832.88,3,Low Value Buyers
15863.0,25,2,68.84,3,Low Value Buyers
15864.0,21,6,1936.3200000000002,3,Low Value Buyers
15865.0,40,3,895.13,3,Low Value Buyers
15866.0,100,1,230.53,3,Low Value Buyers
15867.0,4,15,3812.64,0,Loyal / High Spenders
15869.0,276,2,149.64,1,New Customers
15870.0,32,1,354.09000000000003,3,Low Value Buyers
15872.0,14,2,360.93,3,Low Value Buyers
15874.0,63,7,4405.88,3,Low Value Buyers
15877.0,1,2,493.28,3,Low Value Buyers
15880.0,368,1,343.28000000000003,1,New Customers
15881.0,311,5,501.39000000000004,1,New Customers
15882.0,198,4,516.36,1,New Customers
15883.0,1,2,396.48,3,Low Value Buyers
15885.0,92,3,379.35,3,Low Value Buyers
15886.0,59,1,181.09,3,Low Value Buyers
15888.0,80,1,168.31,3,Low Value Buyers
15889.0,156,2,446.87,1,New Customers
15891.0,226,1,524.52,1,New Customers
15894.0,252,2,263.55,1,New Customers
15895.0,149,1,179.17,1,New Customers
15897.0,193,2,222.05,1,New Customers
15898.0,0,5,1388.88,3,Low Value Buyers
15899.0,368,1,56.25,1,New Customers
15900.0,23,1,351.11,3,Low Value Buyers
15901.0,16,3,363.88,3,Low Value Buyers
15903.0,9,7,5126.76,3,Low Value Buyers
15904.0,7,1,164.68,3,Low Value Buyers
15906.0,19,7,1567.69,3,Low Value Buyers
15907.0,3,3,967.45,3,Low Value Buyers
15909.0,173,1,191.94,1,New Customers
15910.0,0,8,1232.18,3,Low Value Buyers
15912.0,177,2,264.62,1,New Customers
15916.0,15,8,1528.09,3,Low Value Buyers
15917.0,247,1,123.1,1,New Customers
15918.0,190,2,334.23,1,New Customers
15919.0,19,2,639.89,3,Low Value Buyers
15920.0,153,4,167.5,1,New Customers
15921.0,172,1,336.03000000000003,1,New Customers
15922.0,372,1,369.5,1,New Customers
15923.0,372,1,127.08,1,New Customers
15925.0,193,1,207.15,1,New Customers
15930.0,66,1,426.63,3,Low Value Buyers
15932.0,3,8,2495.87,3,Low Value Buyers
15933.0,20,3,1107.46,3,Low Value Buyers
15935.0,238,2,416.86,1,New Customers
15937.0,63,1,145.35,3,Low Value Buyers
15938.0,111,5,404.58,3,Low Value Buyers
15939.0,89,15,6115.01,0,Loyal / High Spenders
15940.0,310,1,35.8,1,New Customers
15942.0,133,1,337.44,3,Low Value Buyers
15944.0,276,1,325.1,1,New Customers
15945.0,364,1,181.0,1,New Customers
15947.0,82,1,1708.24,3,Low Value Buyers
15948.0,7,2,955.24,3,Low Value Buyers
15949.0,16,2,364.72,3,Low Value Buyers
15950.0,31,4,1765.51,3,Low Value Buyers
15951.0,8,2,708.22,3,Low Value Buyers
15952.0,33,4,806.57,3,Low Value Buyers
15953.0,14,8,1659.3799999999999,3,Low Value Buyers
15955.0,23,14,4416.26,0,Loyal / High Spenders
15957.0,31,1,428.89,3,Low Value Buyers
15958.0,73,1,104.35,3,Low Value Buyers
15963.0,19,2,470.76,3,Low Value Buyers
15965.0,16,4,845.64,3,Low Value Buyers
15967.0,22,2,418.83,3,Low Value Buyers
15969.0,2,3,666.1,3,Low Value Buyers
15970.0,303,1,314.1,1,New Customers
15971.0,17,12,4199.85,3,Low Value Buyers
15973.0,366,1,307.82000000000005,1,New Customers
15974.0,38,7,3442.15,3,Low Value Buyers
15975.0,83,1,371.01,3,Low Value Buyers
15976.0,164,2,430.94,1,New Customers
15977.0,16,2,1054.73,3,Low Value Buyers
15978.0,76,1,1098.78,3,Low Value Buyers
15980.0,88,3,2398.86,3,Low Value Buyers
15981.0,24,8,3408.48,3,Low Value Buyers
15983.0,21,4,1475.02,3,Low Value Buyers
15984.0,2,10,2837.67,3,Low Value Buyers
15985.0,122,2,1142.42,3,Low Value Buyers
15986.0,29,1,168.12,3,Low Value Buyers
15987.0,11,7,1451.28,3,Low Value Buyers
15988.0,18,1,158.03,3,Low Value Buyers
15990.0,43,2,792.11,3,Low Value Buyers
15992.0,3,1,41.989999999999995,3,Low Value Buyers
15993.0,8,7,2797.57,3,Low Value Buyers
15994.0,54,1,427.07,3,Low Value Buyers
15996.0,87,6,1060.68,3,Low Value Buyers
15998.0,36,5,3089.97,3,Low Value Buyers
16000.0,2,3,12393.7,3,Low Value Buyers
16003.0,29,5,2735.37,3,Low Value Buyers
16005.0,11,4,615.39,3,Low Value Buyers
16006.0,210,1,101.4,1,New Customers
16007.0,47,4,1701.94,3,Low Value Buyers
16008.0,23,3,478.78,3,Low Value Buyers
16009.0,21,4,992.71,3,Low Value Buyers
16010.0,245,3,407.5,1,New Customers
16011.0,7,16,3362.71,0,Loyal / High Spenders
16012.0,34,3,1415.29,3,Low Value Buyers
16013.0,3,47,37130.6,0,Loyal / High Spenders
16014.0,37,3,662.38,3,Low Value Buyers
16015.0,3,3,705.39,3,Low Value Buyers
16016.0,2,8,1508.76,3,Low Value Buyers
16017.0,46,1,211.88,3,Low Value Buyers
16018.0,38,2,408.90000000000003,3,Low Value Buyers
16019.0,46,9,3786.2400000000002,3,Low Value Buyers
16020.0,16,3,851.01,3,Low Value Buyers
16022.0,259,1,628.28,1,New Customers
16023.0,45,3,719.81,3,Low Value Buyers
16024.0,11,1,251.24,3,Low Value Buyers
16025.0,29,1,439.65999999999997,3,Low Value Buyers
16026.0,42,1,236.09,3,Low Value Buyers
16027.0,91,6,934.62,3,Low Value Buyers
16029.0,38,63,81024.84,2,At Risk / Inactive
16030.0,309,1,331.24,1,New Customers
16031.0,91,2,548.94,3,Low Value Buyers
16033.0,5,20,8816.4,0,Loyal / High Spenders
16034.0,195,3,437.7,1,New Customers
16036.0,86,2,758.92,3,Low Value Buyers
16037.0,269,3,855.02,1,New Customers
16038.0,7,3,471.78000000000003,3,Low Value Buyers
16040.0,64,3,1313.55,3,Low Value Buyers
16041.0,30,3,3166.4,3,Low Value Buyers
16042.0,21,5,1197.27,3,Low Value Buyers
16043.0,37,4,773.99,3,Low Value Buyers
16045.0,119,4,1340.7,3,Low Value Buyers
16048.0,372,2,256.44,1,New Customers
16049.0,39,3,1111.79,3,Low Value Buyers
16050.0,173,1,137.9,1,New Customers
16052.0,53,1,362.06,3,Low Value Buyers
16053.0,32,2,1511.95,3,Low Value Buyers
16054.0,144,1,783.9,1,New Customers
16055.0,220,1,134.8,1,New Customers
16056.0,44,1,664.85,3,Low Value Buyers
16057.0,15,7,2263.12,3,Low Value Buyers
16059.0,65,6,1459.8600000000001,3,Low Value Buyers
16062.0,9,4,1153.62,3,Low Value Buyers
16063.0,259,1,335.32,1,New Customers
16065.0,364,1,372.09,1,New Customers
16066.0,16,5,1521.87,3,Low Value Buyers
16070.0,21,2,852.15,3,Low Value Buyers
16071.0,44,1,326.24,3,Low Value Buyers
16072.0,287,1,584.3199999999999,1,New Customers
16073.0,296,1,122.39999999999999,1,New Customers
16076.0,2,10,2234.73,3,Low Value Buyers
16078.0,283,1,79.2,1,New Customers
16079.0,16,3,1352.0,3,Low Value Buyers
16080.0,81,2,217.16,3,Low Value Buyers
16081.0,55,5,2806.9,3,Low Value Buyers
16083.0,100,2,1317.62,3,Low Value Buyers
16084.0,298,1,436.18,1,New Customers
16085.0,22,5,981.51,3,Low Value Buyers
16086.0,58,5,1121.39,3,Low Value Buyers
16091.0,154,2,315.06,1,New Customers
16092.0,114,3,817.86,3,Low Value Buyers
16093.0,106,1,17.0,3,Low Value Buyers
16094.0,11,4,1078.23,3,Low Value Buyers
16096.0,263,1,320.62,1,New Customers
16097.0,239,1,185.04999999999998,1,New Customers
16098.0,87,7,2005.63,3,Low Value Buyers
16099.0,49,3,731.9,3,Low Value Buyers
16101.0,70,1,1290.7,3,Low Value Buyers
16102.0,41,3,1842.14,3,Low Value Buyers
16103.0,6,6,1429.64,3,Low Value Buyers
16104.0,61,1,302.36,3,Low Value Buyers
16105.0,248,1,336.96,1,New Customers
16106.0,65,1,108.38,3,Low Value Buyers
16107.0,17,7,3204.1600000000003,3,Low Value Buyers
16108.0,84,1,842.5,3,Low Value Buyers
16109.0,218,2,611.88,1,New Customers
16110.0,44,3,1337.48,3,Low Value Buyers
16112.0,142,4,195.73999999999998,3,Low Value Buyers
16113.0,182,1,161.38,1,New Customers
16114.0,170,1,135.75000000000003,1,New Customers
16115.0,9,8,1667.97,3,Low Value Buyers
16116.0,211,1,612.78,1,New Customers
16117.0,189,1,232.21,1,New Customers
16119.0,7,2,423.36,3,Low Value Buyers
16120.0,58,4,1309.14,3,Low Value Buyers
16121.0,56,2,867.11,3,Low Value Buyers
16122.0,72,4,684.4200000000001,3,Low Value Buyers
16123.0,51,1,307.78,3,Low Value Buyers
16124.0,316,1,249.0,1,New Customers
16125.0,366,1,289.35,1,New Customers
16126.0,28,4,6287.77,3,Low Value Buyers
16127.0,38,1,656.25,3,Low Value Buyers
16128.0,17,5,1880.22,3,Low Value Buyers
16131.0,51,6,3506.54,3,Low Value Buyers
16133.0,3,33,14589.04,0,Loyal / High Spenders
16134.0,21,2,618.09,3,Low Value Buyers
16135.0,262,1,517.55,1,New Customers
16136.0,59,3,709.38,3,Low Value Buyers
16139.0,18,3,635.41,3,Low Value Buyers
16140.0,65,2,725.18,3,Low Value Buyers
16141.0,87,1,620.4,3,Low Value Buyers
16142.0,249,1,535.34,1,New Customers
16143.0,2,6,2424.94,3,Low Value Buyers
16144.0,246,1,175.2,1,New Customers
16145.0,8,11,3799.4900000000002,3,Low Value Buyers
16146.0,156,3,734.13,1,New Customers
16147.0,133,1,375.0,3,Low Value Buyers
16148.0,295,1,76.32000000000001,1,New Customers
16149.0,4,2,280.52,3,Low Value Buyers
16150.0,42,5,2053.02,3,Low Value Buyers
16152.0,268,1,1829.04,1,New Customers
16153.0,49,5,1824.23,3,Low Value Buyers
16156.0,8,9,3122.04,3,Low Value Buyers
16157.0,15,3,656.69,3,Low Value Buyers
16159.0,281,1,348.2,1,New Customers
16160.0,64,2,1025.44,3,Low Value Buyers
16161.0,1,19,5575.56,0,Loyal / High Spenders
16162.0,251,1,37.4,1,New Customers
16163.0,231,2,856.6,1,New Customers
16164.0,16,3,822.48,3,Low Value Buyers
16168.0,10,27,3787.6,0,Loyal / High Spenders
16169.0,7,4,1822.97,3,Low Value Buyers
16170.0,50,6,1885.05,3,Low Value Buyers
16171.0,58,1,73.2,3,Low Value Buyers
16172.0,94,5,1140.21,3,Low Value Buyers
16173.0,15,6,1418.32,3,Low Value Buyers
16174.0,125,3,1009.5500000000001,3,Low Value Buyers
16175.0,93,4,1037.59,3,Low Value Buyers
16177.0,49,1,331.95,3,Low Value Buyers
16178.0,137,1,197.9,3,Low Value Buyers
16179.0,60,1,215.83,3,Low Value Buyers
16180.0,99,8,10254.18,3,Low Value Buyers
16181.0,72,1,305.54,3,Low Value Buyers
16182.0,71,4,6617.65,3,Low Value Buyers
16183.0,66,1,338.71000000000004,3,Low Value Buyers
16184.0,63,6,1158.79,3,Low Value Buyers
16185.0,16,2,529.41,3,Low Value Buyers
16186.0,22,12,4006.94,3,Low Value Buyers
16187.0,31,15,6911.4400000000005,0,Loyal / High Spenders
16188.0,44,4,981.86,3,Low Value Buyers
16189.0,15,2,215.48,3,Low Value Buyers
16190.0,39,1,215.08,3,Low Value Buyers
16191.0,2,13,5180.52,3,Low Value Buyers
16193.0,236,1,314.45,1,New Customers
16198.0,74,1,400.68100000000004,3,Low Value Buyers
16200.0,3,2,1080.6200000000001,3,Low Value Buyers
16201.0,2,4,1863.47,3,Low Value Buyers
16202.0,360,1,365.27,1,New Customers
16203.0,58,4,592.9,3,Low Value Buyers
16204.0,22,1,405.71,3,Low Value Buyers
16205.0,30,4,761.38,3,Low Value Buyers
16206.0,54,4,537.0600000000001,3,Low Value Buyers
16207.0,24,1,394.38,3,Low Value Buyers
16208.0,44,2,664.26,3,Low Value Buyers
16209.0,88,5,2262.62,3,Low Value Buyers
16210.0,1,18,21086.3,0,Loyal / High Spenders
16211.0,88,1,547.02,3,Low Value Buyers
16212.0,18,2,690.34,3,Low Value Buyers
16213.0,78,1,159.0,3,Low Value Buyers
16214.0,170,3,1062.75,1,New Customers
16215.0,80,1,242.35,3,Low Value Buyers
16216.0,266,1,914.9300000000001,1,New Customers
16217.0,234,2,304.25,1,New Customers
16218.0,29,7,3084.68,3,Low Value Buyers
16221.0,36,3,864.86,3,Low Value Buyers
16222.0,317,1,846.72,1,New Customers
16224.0,56,4,1295.3,3,Low Value Buyers
16225.0,44,5,1096.32,3,Low Value Buyers
16226.0,202,3,255.12,1,New Customers
16227.0,224,1,314.22,1,New Customers
16229.0,86,2,1010.6,3,Low Value Buyers
16230.0,189,2,542.03,1,New Customers
16232.0,43,4,990.88,3,Low Value Buyers
16233.0,70,3,536.6800000000001,3,Low Value Buyers
16235.0,40,5,867.31,3,Low Value Buyers
16236.0,77,1,432.2,3,Low Value Buyers
16239.0,56,2,414.2,3,Low Value Buyers
16240.0,23,2,3718.8,3,Low Value Buyers
16241.0,9,13,2607.87,3,Low Value Buyers
16242.0,7,7,3603.21,3,Low Value Buyers
16243.0,33,2,409.1,3,Low Value Buyers
16244.0,211,2,1522.75,1,New Customers
16245.0,23,3,1413.66,3,Low Value Buyers
16247.0,169,1,114.56,1,New Customers
16248.0,61,1,152.94,3,Low Value Buyers
16249.0,52,5,1800.07,3,Low Value Buyers
16250.0,260,2,389.44,1,New Customers
16253.0,66,2,3683.86,3,Low Value Buyers
16255.0,16,8,2619.91,3,Low Value Buyers
16256.0,266,1,752.4300000000001,1,New Customers
16257.0,176,1,46.95,1,New Customers
16258.0,44,5,5203.51,3,Low Value Buyers
16260.0,50,1,1035.45,3,Low Value Buyers
16261.0,16,4,746.83,3,Low Value Buyers
16265.0,8,9,5447.0,3,Low Value Buyers
16266.0,73,7,861.89,3,Low Value Buyers
16268.0,70,2,667.65,3,Low Value Buyers
16270.0,352,1,1141.24,1,New Customers
16271.0,2,5,1429.24,3,Low Value Buyers
16272.0,116,1,411.7,3,Low Value Buyers
16274.0,372,1,357.95,1,New Customers
16275.0,196,1,559.87,1,New Customers
16276.0,176,1,810.6000000000001,1,New Customers
16278.0,99,1,566.38,3,Low Value Buyers
16279.0,20,3,1509.58,3,Low Value Buyers
16281.0,71,1,2062.06,3,Low Value Buyers
16282.0,339,1,168.3,1,New Customers
16283.0,5,5,1570.81,3,Low Value Buyers
16284.0,30,2,823.97,3,Low Value Buyers
16287.0,169,1,142.5,1,New Customers
16292.0,121,1,302.25,3,Low Value Buyers
16293.0,21,10,2248.9900000000002,3,Low Value Buyers
16295.0,9,4,1328.55,3,Low Value Buyers
16297.0,268,1,301.9,1,New Customers
16298.0,22,3,598.2,3,Low Value Buyers
16302.0,126,1,233.22,3,Low Value Buyers
16303.0,25,3,5360.63,3,Low Value Buyers
16305.0,138,1,361.21999999999997,3,Low Value Buyers
16306.0,213,6,632.27,1,New Customers
16308.0,37,4,2560.0,3,Low Value Buyers
16309.0,105,2,706.57,3,Low Value Buyers
16311.0,17,2,616.26,3,Low Value Buyers
16313.0,2,2,274.15000000000003,3,Low Value Buyers
16315.0,330,1,226.37,1,New Customers
16316.0,63,8,2938.91,3,Low Value Buyers
16317.0,119,3,1341.65,3,Low Value Buyers
16318.0,34,1,328.15,3,Low Value Buyers
